game_id,season,game_date,start_time_ET,season_type,game_schedule_state,away_team_id,away_score,away_abbreviation,home_score,home_team_id,home_abbreviation,pbp_link,shift_link,start_time_utc
2014030416,20142015,2015-06-15,20:00,P,OK,14,0,TBL,2,16,CHI,https://api-web.nhle.com/v1/gamecenter/2014030416/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2014030416,2015-06-16T00:00:00.000000+0000
2014030415,20142015,2015-06-13,20:00,P,OK,16,2,CHI,1,14,TBL,https://api-web.nhle.com/v1/gamecenter/2014030415/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2014030415,2015-06-14T00:00:00.000000+0000
2014030414,20142015,2015-06-10,20:00,P,OK,14,1,TBL,2,16,CHI,https://api-web.nhle.com/v1/gamecenter/2014030414/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2014030414,2015-06-11T00:00:00.000000+0000
2014030413,20142015,2015-06-08,20:00,P,OK,14,3,TBL,2,16,CHI,https://api-web.nhle.com/v1/gamecenter/2014030413/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2014030413,2015-06-09T00:00:00.000000+0000
2014030412,20142015,2015-06-06,19:15,P,OK,16,3,CHI,4,14,TBL,https://api-web.nhle.com/v1/gamecenter/2014030412/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2014030412,2015-06-06T23:15:00.000000+0000
2014030411,20142015,2015-06-03,20:00,P,OK,16,2,CHI,1,14,TBL,https://api-web.nhle.com/v1/gamecenter/2014030411/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2014030411,2015-06-04T00:00:00.000000+0000
2014030327,20142015,2015-05-30,20:00,P,OK,16,5,CHI,3,24,ANA,https://api-web.nhle.com/v1/gamecenter/2014030327/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2014030327,2015-05-31T00:00:00.000000+0000
2014030317,20142015,2015-05-29,20:00,P,OK,14,2,TBL,0,3,NYR,https://api-web.nhle.com/v1/gamecenter/2014030317/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2014030317,2015-05-30T00:00:00.000000+0000
2014030326,20142015,2015-05-27,20:00,P,OK,24,2,ANA,5,16,CHI,https://api-web.nhle.com/v1/gamecenter/2014030326/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2014030326,2015-05-28T00:00:00.000000+0000
2014030316,20142015,2015-05-26,20:00,P,OK,3,7,NYR,3,14,TBL,https://api-web.nhle.com/v1/gamecenter/2014030316/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2014030316,2015-05-27T00:00:00.000000+0000
2014030325,20142015,2015-05-25,21:00,P,OK,16,4,CHI,5,24,ANA,https://api-web.nhle.com/v1/gamecenter/2014030325/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2014030325,2015-05-26T01:00:00.000000+0000
2014030315,20142015,2015-05-24,20:00,P,OK,14,2,TBL,0,3,NYR,https://api-web.nhle.com/v1/gamecenter/2014030315/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2014030315,2015-05-25T00:00:00.000000+0000
2014030324,20142015,2015-05-23,20:00,P,OK,24,4,ANA,5,16,CHI,https://api-web.nhle.com/v1/gamecenter/2014030324/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2014030324,2015-05-24T00:00:00.000000+0000
2014030314,20142015,2015-05-22,20:00,P,OK,3,5,NYR,1,14,TBL,https://api-web.nhle.com/v1/gamecenter/2014030314/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2014030314,2015-05-23T00:00:00.000000+0000
2014030323,20142015,2015-05-21,20:00,P,OK,24,2,ANA,1,16,CHI,https://api-web.nhle.com/v1/gamecenter/2014030323/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2014030323,2015-05-22T00:00:00.000000+0000
2014030313,20142015,2015-05-20,20:00,P,OK,3,5,NYR,6,14,TBL,https://api-web.nhle.com/v1/gamecenter/2014030313/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2014030313,2015-05-21T00:00:00.000000+0000
2014030322,20142015,2015-05-19,21:00,P,OK,16,3,CHI,2,24,ANA,https://api-web.nhle.com/v1/gamecenter/2014030322/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2014030322,2015-05-20T01:00:00.000000+0000
2014030312,20142015,2015-05-18,20:00,P,OK,14,6,TBL,2,3,NYR,https://api-web.nhle.com/v1/gamecenter/2014030312/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2014030312,2015-05-19T00:00:00.000000+0000
2014030321,20142015,2015-05-17,15:00,P,OK,16,1,CHI,4,24,ANA,https://api-web.nhle.com/v1/gamecenter/2014030321/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2014030321,2015-05-17T19:00:00.000000+0000
