game_id,season,game_date,start_time_ET,season_type,game_schedule_state,away_team_id,away_score,away_abbreviation,home_score,home_team_id,home_abbreviation,pbp_link,shift_link,start_time_utc
2017030415,20172018,2018-06-07,20:00,P,OK,15,4,WSH,3,54,VGK,https://api-web.nhle.com/v1/gamecenter/2017030415/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2017030415,2018-06-08T00:00:00.000000+0000
2017030414,20172018,2018-06-04,20:00,P,OK,54,2,VGK,6,15,WSH,https://api-web.nhle.com/v1/gamecenter/2017030414/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2017030414,2018-06-05T00:00:00.000000+0000
2017030413,20172018,2018-06-02,20:00,P,OK,54,1,VGK,3,15,WSH,https://api-web.nhle.com/v1/gamecenter/2017030413/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2017030413,2018-06-03T00:00:00.000000+0000
2017030412,20172018,2018-05-30,20:00,P,OK,15,3,WSH,2,54,VGK,https://api-web.nhle.com/v1/gamecenter/2017030412/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2017030412,2018-05-31T00:00:00.000000+0000
2017030411,20172018,2018-05-28,20:00,P,OK,15,4,WSH,6,54,VGK,https://api-web.nhle.com/v1/gamecenter/2017030411/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2017030411,2018-05-29T00:00:00.000000+0000
2017030317,20172018,2018-05-23,20:00,P,OK,15,4,WSH,0,14,TBL,https://api-web.nhle.com/v1/gamecenter/2017030317/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2017030317,2018-05-24T00:00:00.000000+0000
2017030316,20172018,2018-05-21,20:00,P,OK,14,0,TBL,3,15,WSH,https://api-web.nhle.com/v1/gamecenter/2017030316/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2017030316,2018-05-22T00:00:00.000000+0000
2017030325,20172018,2018-05-20,15:00,P,OK,54,2,VGK,1,52,WPG,https://api-web.nhle.com/v1/gamecenter/2017030325/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2017030325,2018-05-20T19:00:00.000000+0000
2017030324,20172018,2018-05-18,20:00,P,OK,52,2,WPG,3,54,VGK,https://api-web.nhle.com/v1/gamecenter/2017030324/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2017030324,2018-05-19T00:00:00.000000+0000
2017030315,20172018,2018-05-19,19:15,P,OK,15,2,WSH,3,14,TBL,https://api-web.nhle.com/v1/gamecenter/2017030315/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2017030315,2018-05-19T23:15:00.000000+0000
