game_id,season,game_date,start_time_ET,season_type,game_schedule_state,away_team_id,away_score,away_abbreviation,home_score,home_team_id,home_abbreviation,pbp_link,shift_link,start_time_utc
2012020004,20122013,2013-01-19,19:00,R,OK,3,1,NYR,3,6,BOS,https://api-web.nhle.com/v1/gamecenter/2012020004/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020004,2013-01-20T00:00:00.000000+0000
2012020011,20122013,2013-01-19,20:00,R,OK,27,3,PHX,4,25,DAL,https://api-web.nhle.com/v1/gamecenter/2012020011/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020011,2013-01-20T01:00:00.000000+0000
2012020015,20122013,2013-01-20,19:00,R,OK,5,6,PIT,3,3,NYR,https://api-web.nhle.com/v1/gamecenter/2012020015/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020015,2013-01-21T00:00:00.000000+0000
2012020022,20122013,2013-01-21,18:00,R,OK,19,4,STL,3,18,NSH,https://api-web.nhle.com/v1/gamecenter/2012020022/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020022,2013-01-21T23:00:00.000000+0000
2012020024,20122013,2013-01-21,19:30,R,OK,13,0,FLA,4,9,OTT,https://api-web.nhle.com/v1/gamecenter/2012020024/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020024,2013-01-22T00:30:00.000000+0000
2012020028,20122013,2013-01-22,19:00,R,OK,14,4,TBL,1,12,CAR,https://api-web.nhle.com/v1/gamecenter/2012020028/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020028,2013-01-23T00:00:00.000000+0000
2012020032,20122013,2013-01-22,20:00,R,OK,18,3,NSH,1,30,MIN,https://api-web.nhle.com/v1/gamecenter/2012020032/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020032,2013-01-23T01:00:00.000000+0000
2012020053,20122013,2013-01-25,19:30,R,OK,9,4,OTT,6,14,TBL,https://api-web.nhle.com/v1/gamecenter/2012020053/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020053,2013-01-26T00:30:00.000000+0000
2012020055,20122013,2013-01-25,20:00,R,OK,5,2,PIT,4,52,WPG,https://api-web.nhle.com/v1/gamecenter/2012020055/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020055,2013-01-26T01:00:00.000000+0000
2012020061,20122013,2013-01-26,20:00,R,OK,19,4,STL,3,25,DAL,https://api-web.nhle.com/v1/gamecenter/2012020061/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020061,2013-01-27T01:00:00.000000+0000
2012020071,20122013,2013-01-27,20:00,R,OK,30,4,MIN,5,19,STL,https://api-web.nhle.com/v1/gamecenter/2012020071/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020071,2013-01-28T01:00:00.000000+0000
2012020074,20122013,2013-01-28,19:00,R,OK,25,1,DAL,2,29,CBJ,https://api-web.nhle.com/v1/gamecenter/2012020074/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020074,2013-01-29T00:00:00.000000+0000
2012020085,20122013,2013-01-29,19:30,R,OK,25,1,DAL,4,17,DET,https://api-web.nhle.com/v1/gamecenter/2012020085/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020085,2013-01-30T00:30:00.000000+0000
2012020093,20122013,2013-01-31,19:00,R,OK,15,2,WSH,3,10,TOR,https://api-web.nhle.com/v1/gamecenter/2012020093/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020093,2013-02-01T00:00:00.000000+0000
2012020101,20122013,2013-02-01,19:00,R,OK,4,2,PHI,3,15,WSH,https://api-web.nhle.com/v1/gamecenter/2012020101/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020101,2013-02-02T00:00:00.000000+0000
2012020105,20122013,2013-02-01,20:30,R,OK,27,3,PHX,4,25,DAL,https://api-web.nhle.com/v1/gamecenter/2012020105/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020105,2013-02-02T01:30:00.000000+0000
2012020111,20122013,2013-02-02,19:00,R,OK,6,1,BOS,0,10,TOR,https://api-web.nhle.com/v1/gamecenter/2012020111/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020111,2013-02-03T00:00:00.000000+0000
2012020118,20122013,2013-02-02,22:30,R,OK,18,2,NSH,1,28,SJS,https://api-web.nhle.com/v1/gamecenter/2012020118/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020118,2013-02-03T03:30:00.000000+0000
2012020121,20122013,2013-02-03,15:00,R,OK,13,4,FLA,3,7,BUF,https://api-web.nhle.com/v1/gamecenter/2012020121/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020121,2013-02-03T20:00:00.000000+0000
2012020126,20122013,2013-02-04,21:30,R,OK,23,3,VAN,2,22,EDM,https://api-web.nhle.com/v1/gamecenter/2012020126/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020126,2013-02-05T02:30:00.000000+0000
2012020127,20122013,2013-02-04,22:00,R,OK,28,1,SJS,2,24,ANA,https://api-web.nhle.com/v1/gamecenter/2012020127/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020127,2013-02-05T03:00:00.000000+0000
2012020132,20122013,2013-02-05,19:30,R,OK,7,3,BUF,4,9,OTT,https://api-web.nhle.com/v1/gamecenter/2012020132/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2012020132,2013-02-06T00:30:00.000000+0000
