game_id,season,game_date,start_time_ET,season_type,game_schedule_state,away_team_id,away_score,away_abbreviation,home_score,home_team_id,home_abbreviation,pbp_link,shift_link,start_time_utc
2022020006,20222023,2022-10-12,19:00,R,OK,29,1,CBJ,4,12,CAR,https://api-web.nhle.com/v1/gamecenter/2022020006/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020006,2022-10-12T23:00:00.000000+0000
2022020018,20222023,2022-10-13,21:30,R,OK,21,3,COL,5,20,CGY,https://api-web.nhle.com/v1/gamecenter/2022020018/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020018,2022-10-14T01:30:00.000000+0000
2022020023,20222023,2022-10-14,20:00,R,OK,3,1,NYR,4,52,WPG,https://api-web.nhle.com/v1/gamecenter/2022020023/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020023,2022-10-15T00:00:00.000000+0000
2022020028,20222023,2022-10-15,19:00,R,OK,17,5,DET,2,1,NJD,https://api-web.nhle.com/v1/gamecenter/2022020028/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020028,2022-10-15T23:00:00.000000+0000
2022020030,20222023,2022-10-15,19:00,R,OK,9,2,OTT,3,10,TOR,https://api-web.nhle.com/v1/gamecenter/2022020030/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020030,2022-10-15T23:00:00.000000+0000
2022020041,20222023,2022-10-17,19:00,R,OK,13,3,FLA,5,6,BOS,https://api-web.nhle.com/v1/gamecenter/2022020041/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020041,2022-10-17T23:00:00.000000+0000
2022020048,20222023,2022-10-18,19:00,R,OK,24,2,ANA,4,1,NJD,https://api-web.nhle.com/v1/gamecenter/2022020048/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020048,2022-10-18T23:00:00.000000+0000
2022020054,20222023,2022-10-18,21:00,R,OK,7,4,BUF,2,22,EDM,https://api-web.nhle.com/v1/gamecenter/2022020054/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020054,2022-10-19T01:00:00.000000+0000
2022020056,20222023,2022-10-19,19:30,R,OK,4,3,PHI,4,13,FLA,https://api-web.nhle.com/v1/gamecenter/2022020056/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020056,2022-10-19T23:30:00.000000+0000
2022020063,20222023,2022-10-20,19:00,R,OK,18,3,NSH,5,29,CBJ,https://api-web.nhle.com/v1/gamecenter/2022020063/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020063,2022-10-20T23:00:00.000000+0000
2022020068,20222023,2022-10-20,21:30,R,OK,7,6,BUF,3,20,CGY,https://api-web.nhle.com/v1/gamecenter/2022020068/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020068,2022-10-21T01:30:00.000000+0000
2022020084,20222023,2022-10-22,22:00,R,OK,7,5,BUF,1,23,VAN,https://api-web.nhle.com/v1/gamecenter/2022020084/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020084,2022-10-23T02:00:00.000000+0000
2022020085,20222023,2022-10-22,22:00,R,OK,12,2,CAR,3,20,CGY,https://api-web.nhle.com/v1/gamecenter/2022020085/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020085,2022-10-23T02:00:00.000000+0000
2022020090,20222023,2022-10-23,17:00,R,OK,2,2,NYI,3,13,FLA,https://api-web.nhle.com/v1/gamecenter/2022020090/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020090,2022-10-23T21:00:00.000000+0000
2022020101,20222023,2022-10-25,19:00,R,OK,30,3,MIN,1,8,MTL,https://api-web.nhle.com/v1/gamecenter/2022020101/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020101,2022-10-25T23:00:00.000000+0000
2022020104,20222023,2022-10-25,21:00,R,OK,5,1,PIT,4,20,CGY,https://api-web.nhle.com/v1/gamecenter/2022020104/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020104,2022-10-26T01:00:00.000000+0000
2022020108,20222023,2022-10-26,19:30,R,OK,3,0,NYR,3,2,NYI,https://api-web.nhle.com/v1/gamecenter/2022020108/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020108,2022-10-26T23:30:00.000000+0000
2022020120,20222023,2022-10-27,22:30,R,OK,52,6,WPG,4,26,LAK,https://api-web.nhle.com/v1/gamecenter/2022020120/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020120,2022-10-28T02:30:00.000000+0000
2022020124,20222023,2022-10-28,19:00,R,OK,2,6,NYI,2,12,CAR,https://api-web.nhle.com/v1/gamecenter/2022020124/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020124,2022-10-28T23:00:00.000000+0000
2022020132,20222023,2022-10-29,19:00,R,OK,30,1,MIN,2,17,DET,https://api-web.nhle.com/v1/gamecenter/2022020132/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020132,2022-10-29T23:00:00.000000+0000
2022020133,20222023,2022-10-29,19:00,R,OK,8,7,MTL,4,19,STL,https://api-web.nhle.com/v1/gamecenter/2022020133/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020133,2022-10-29T23:00:00.000000+0000
2022020144,20222023,2022-10-31,19:00,R,OK,17,3,DET,8,7,BUF,https://api-web.nhle.com/v1/gamecenter/2022020144/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020144,2022-10-31T23:00:00.000000+0000
2022020148,20222023,2022-11-01,19:00,R,OK,9,3,OTT,4,14,TBL,https://api-web.nhle.com/v1/gamecenter/2022020148/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020148,2022-11-01T23:00:00.000000+0000
2022020151,20222023,2022-11-01,20:00,R,OK,8,1,MTL,4,30,MIN,https://api-web.nhle.com/v1/gamecenter/2022020151/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020151,2022-11-02T00:00:00.000000+0000
2022020157,20222023,2022-11-01,22:00,R,OK,1,5,NJD,2,23,VAN,https://api-web.nhle.com/v1/gamecenter/2022020157/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020157,2022-11-02T02:00:00.000000+0000
2022020160,20222023,2022-11-02,19:30,R,OK,5,3,PIT,6,7,BUF,https://api-web.nhle.com/v1/gamecenter/2022020160/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020160,2022-11-02T23:30:00.000000+0000
2022020164,20222023,2022-11-03,19:00,R,OK,15,1,WSH,3,17,DET,https://api-web.nhle.com/v1/gamecenter/2022020164/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020164,2022-11-03T23:00:00.000000+0000
2022020170,20222023,2022-11-03,21:00,R,OK,1,4,NJD,3,22,EDM,https://api-web.nhle.com/v1/gamecenter/2022020170/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020170,2022-11-04T01:00:00.000000+0000
2022020173,20222023,2022-11-03,22:30,R,OK,13,4,FLA,3,28,SJS,https://api-web.nhle.com/v1/gamecenter/2022020173/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020173,2022-11-04T02:30:00.000000+0000
2022020176,20222023,2022-11-05,15:00,R,OK,16,0,CHI,4,52,WPG,https://api-web.nhle.com/v1/gamecenter/2022020176/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020176,2022-11-05T19:00:00.000000+0000
2022020177,20222023,2022-11-05,16:00,R,OK,25,6,DAL,2,22,EDM,https://api-web.nhle.com/v1/gamecenter/2022020177/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020177,2022-11-05T20:00:00.000000+0000
2022020179,20222023,2022-11-05,19:00,R,OK,6,1,BOS,2,10,TOR,https://api-web.nhle.com/v1/gamecenter/2022020179/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2022020179,2022-11-05T23:00:00.000000+0000
