game_id,season,game_date,start_time_ET,season_type,game_schedule_state,away_team_id,away_score,away_abbreviation,home_score,home_team_id,home_abbreviation,pbp_link,shift_link,start_time_utc
2016020012,20162017,2016-10-13,20:00,R,OK,12,4,CAR,5,52,WPG,https://api-web.nhle.com/v1/gamecenter/2016020012/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2016020012,2016-10-14T00:00:00.000000+0000
2016020022,20162017,2016-10-15,19:00,R,OK,2,1,NYI,2,15,WSH,https://api-web.nhle.com/v1/gamecenter/2016020022/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2016020022,2016-10-15T23:00:00.000000+0000
2016020033,20162017,2016-10-17,19:00,R,OK,28,4,SJS,7,3,NYR,https://api-web.nhle.com/v1/gamecenter/2016020033/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2016020033,2016-10-17T23:00:00.000000+0000
2016020038,20162017,2016-10-18,19:00,R,OK,28,3,SJS,2,2,NYI,https://api-web.nhle.com/v1/gamecenter/2016020038/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2016020038,2016-10-18T23:00:00.000000+0000
2016020042,20162017,2016-10-18,19:30,R,OK,13,3,FLA,4,14,TBL,https://api-web.nhle.com/v1/gamecenter/2016020042/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2016020042,2016-10-18T23:30:00.000000+0000
2016020049,20162017,2016-10-19,20:00,R,OK,17,2,DET,1,3,NYR,https://api-web.nhle.com/v1/gamecenter/2016020049/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2016020049,2016-10-20T00:00:00.000000+0000
2016020084,20162017,2016-10-25,19:00,R,OK,53,3,ARI,5,1,NJD,https://api-web.nhle.com/v1/gamecenter/2016020084/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2016020084,2016-10-25T23:00:00.000000+0000
2016020103,20162017,2016-10-27,20:00,R,OK,17,2,DET,1,19,STL,https://api-web.nhle.com/v1/gamecenter/2016020103/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2016020103,2016-10-28T00:00:00.000000+0000
2016020104,20162017,2016-10-27,20:00,R,OK,25,1,DAL,4,52,WPG,https://api-web.nhle.com/v1/gamecenter/2016020104/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2016020104,2016-10-28T00:00:00.000000+0000
2016020105,20162017,2016-10-27,22:30,R,OK,18,2,NSH,3,26,LAK,https://api-web.nhle.com/v1/gamecenter/2016020105/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2016020105,2016-10-28T02:30:00.000000+0000
