game_id,season,game_date,start_time_ET,season_type,game_schedule_state,away_team_id,away_score,away_abbreviation,home_score,home_team_id,home_abbreviation,pbp_link,shift_link,start_time_utc
2021020001,20212022,2021-10-12,19:30,R,OK,5,6,PIT,2,14,TBL,https://api-web.nhle.com/v1/gamecenter/2021020001/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2021020001,2021-10-12T23:30:00.000000+0000
2021020002,20212022,2021-10-12,22:00,R,OK,55,3,SEA,4,54,VGK,https://api-web.nhle.com/v1/gamecenter/2021020002/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2021020002,2021-10-13T02:00:00.000000+0000
2021020017,20212022,2021-10-15,19:00,R,OK,16,3,CHI,4,1,NJD,https://api-web.nhle.com/v1/gamecenter/2021020017/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2021020017,2021-10-15T23:00:00.000000+0000
2021020018,20212022,2021-10-15,19:00,R,OK,23,5,VAN,4,4,PHI,https://api-web.nhle.com/v1/gamecenter/2021020018/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2021020018,2021-10-15T23:00:00.000000+0000
2021020023,20212022,2021-10-16,19:00,R,OK,3,3,NYR,1,8,MTL,https://api-web.nhle.com/v1/gamecenter/2021020023/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2021020023,2021-10-16T23:00:00.000000+0000
2021020028,20212022,2021-10-16,19:00,R,OK,55,1,SEA,2,29,CBJ,https://api-web.nhle.com/v1/gamecenter/2021020028/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2021020028,2021-10-16T23:00:00.000000+0000
2021020031,20212022,2021-10-16,22:00,R,OK,20,2,CGY,5,22,EDM,https://api-web.nhle.com/v1/gamecenter/2021020031/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2021020031,2021-10-17T02:00:00.000000+0000
2021020040,20212022,2021-10-19,19:00,R,OK,28,5,SJS,0,8,MTL,https://api-web.nhle.com/v1/gamecenter/2021020040/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2021020040,2021-10-19T23:00:00.000000+0000
2021020042,20212022,2021-10-19,19:00,R,OK,13,4,FLA,1,14,TBL,https://api-web.nhle.com/v1/gamecenter/2021020042/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2021020042,2021-10-19T23:00:00.000000+0000
2021020053,20212022,2021-10-21,19:00,R,OK,28,2,SJS,1,9,OTT,https://api-web.nhle.com/v1/gamecenter/2021020053/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2021020053,2021-10-21T23:00:00.000000+0000
