game_id,season,game_date,start_time_ET,season_type,game_schedule_state,away_team_id,away_score,away_abbreviation,home_score,home_team_id,home_abbreviation,pbp_link,shift_link,start_time_utc
2011020007,20112012,2011-10-07,13:00,R,OK,24,1,ANA,4,7,BUF,https://api-web.nhle.com/v1/gamecenter/2011020007/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2011020007,2011-10-07T17:00:00.000000+0000
2011020031,20112012,2011-10-10,18:00,R,OK,27,1,PHX,2,25,DAL,https://api-web.nhle.com/v1/gamecenter/2011020031/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2011020031,2011-10-10T22:00:00.000000+0000
2011020037,20112012,2011-10-13,19:00,R,OK,26,1,LAK,2,1,NJD,https://api-web.nhle.com/v1/gamecenter/2011020037/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2011020037,2011-10-13T23:00:00.000000+0000
2011020043,20112012,2011-10-13,20:00,R,OK,27,5,PHX,2,18,NSH,https://api-web.nhle.com/v1/gamecenter/2011020043/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2011020043,2011-10-14T00:00:00.000000+0000
2011020048,20112012,2011-10-14,22:00,R,OK,28,0,SJS,1,24,ANA,https://api-web.nhle.com/v1/gamecenter/2011020048/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2011020048,2011-10-15T02:00:00.000000+0000
2011020068,20112012,2011-10-17,22:30,R,OK,24,3,ANA,2,28,SJS,https://api-web.nhle.com/v1/gamecenter/2011020068/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2011020068,2011-10-18T02:30:00.000000+0000
2011020083,20112012,2011-10-20,19:30,R,OK,52,1,WPG,4,9,OTT,https://api-web.nhle.com/v1/gamecenter/2011020083/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2011020083,2011-10-20T23:30:00.000000+0000
2011020098,20112012,2011-10-22,19:00,R,OK,10,5,TOR,4,8,MTL,https://api-web.nhle.com/v1/gamecenter/2011020098/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2011020098,2011-10-22T23:00:00.000000+0000
2011020116,20112012,2011-10-25,19:00,R,OK,17,1,DET,4,29,CBJ,https://api-web.nhle.com/v1/gamecenter/2011020116/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2011020116,2011-10-25T23:00:00.000000+0000
2011020117,20112012,2011-10-25,20:00,R,OK,28,3,SJS,1,18,NSH,https://api-web.nhle.com/v1/gamecenter/2011020117/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2011020117,2011-10-26T00:00:00.000000+0000
