game_id,season,game_date,start_time_ET,season_type,game_schedule_state,away_team_id,away_score,away_abbreviation,home_score,home_team_id,home_abbreviation,pbp_link,shift_link,start_time_utc
2013020002,20132014,2013-10-01,20:00,R,OK,15,4,WSH,6,16,CHI,https://api-web.nhle.com/v1/gamecenter/2013020002/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2013020002,2013-10-02T00:00:00.000000+0000
2013020005,20132014,2013-10-02,20:00,R,OK,7,1,BUF,2,17,DET,https://api-web.nhle.com/v1/gamecenter/2013020005/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2013020005,2013-10-03T00:00:00.000000+0000
2013020010,20132014,2013-10-03,20:30,R,OK,18,2,NSH,4,19,STL,https://api-web.nhle.com/v1/gamecenter/2013020010/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2013020010,2013-10-04T00:30:00.000000+0000
2013020015,20132014,2013-10-04,19:00,R,OK,9,1,OTT,0,7,BUF,https://api-web.nhle.com/v1/gamecenter/2013020015/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2013020015,2013-10-04T23:00:00.000000+0000
2013020021,20132014,2013-10-05,19:00,R,OK,17,1,DET,4,6,BOS,https://api-web.nhle.com/v1/gamecenter/2013020021/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2013020021,2013-10-05T23:00:00.000000+0000
2013020029,20132014,2013-10-05,20:00,R,OK,24,4,ANA,3,30,MIN,https://api-web.nhle.com/v1/gamecenter/2013020029/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2013020029,2013-10-06T00:00:00.000000+0000
2013020036,20132014,2013-10-07,22:30,R,OK,3,3,NYR,1,26,LAK,https://api-web.nhle.com/v1/gamecenter/2013020036/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2013020036,2013-10-08T02:30:00.000000+0000
2013020049,20132014,2013-10-10,19:00,R,OK,29,4,CBJ,1,7,BUF,https://api-web.nhle.com/v1/gamecenter/2013020049/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2013020049,2013-10-10T23:00:00.000000+0000
2013020058,20132014,2013-10-11,19:00,R,OK,27,2,PHX,1,4,PHI,https://api-web.nhle.com/v1/gamecenter/2013020058/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2013020058,2013-10-11T23:00:00.000000+0000
2013020074,20132014,2013-10-12,22:00,R,OK,9,2,OTT,3,28,SJS,https://api-web.nhle.com/v1/gamecenter/2013020074/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2013020074,2013-10-13T02:00:00.000000+0000
2013020076,20132014,2013-10-13,15:00,R,OK,26,3,LAK,0,13,FLA,https://api-web.nhle.com/v1/gamecenter/2013020076/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2013020076,2013-10-13T19:00:00.000000+0000
2013020083,20132014,2013-10-15,19:00,R,OK,7,4,BUF,3,2,NYI,https://api-web.nhle.com/v1/gamecenter/2013020083/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2013020083,2013-10-15T23:00:00.000000+0000
2013020088,20132014,2013-10-15,19:30,R,OK,26,1,LAK,5,14,TBL,https://api-web.nhle.com/v1/gamecenter/2013020088/play-by-play,https://api.nhle.com/stats/rest/en/shiftcharts?cayenneExp=gameId=2013020088,2013-10-15T23:30:00.000000+0000
